,title,date,link
450,20210722,7.22早读 | 我的建议是，让你的雄心壮志成为你的向导,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552790&idx=1&sn=b100e5ffe388468651451c0e420e4878&chksm=f7ebc05bc09c494d547333e237b7428ac8363566876b485ad36b0cb8c3e2b65191ae13c10c08#rd
451,20210722,看《致命女人2》学英语,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552790&idx=2&sn=b9813ebad5f62dd53a3aef3b1076bd7b&chksm=f7ebc05bc09c494d8f4c9a041809921d620619eb51f609f22714200a014e163c513d14db4ced#rd
452,20210722,每日听写|7.22,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552790&idx=3&sn=b163d6f61ef4489576372332ee752f4d&chksm=f7ebc05bc09c494d4becd3480a7ce35c374daf7488d483155b52b325a33889c6b8f809d33092#rd
453,20210722,我们一起神翻译|7.22,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552790&idx=4&sn=d403121c9ab79ada0ee55d2946bb16e0&chksm=f7ebc05bc09c494db8d9473b450a4cb93684c6492d0f51b24a7a42a5d121666f82e8dc8178ea#rd
454,20210722,每日一句|7.22,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552790&idx=5&sn=c3832c1ad545d3a61310804936d86d58&chksm=f7ebc05bc09c494dfff5963708e092d4fb77c716d2a36570c9dc7c9ef83002c3ec8f3e9f452b#rd
455,20210721,7.21早读 | 永远不会有最佳时机，干就完了！,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552760&idx=1&sn=3e4ebe7f74f67ca61f03fb26fee5b810&chksm=f7ebc0b5c09c49a38a3b44cf12cd0f5d93ba774c50c5db0351ea9c2e1b34d4abac8e219afb7a#rd
456,20210721,7.21 每日一句 Keep it up!,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552760&idx=2&sn=1075c2139e239a6be5e9f2c46b1f6183&chksm=f7ebc0b5c09c49a3906e0dba2912b838bb47b68fa1bfc6c7d557ebf06ddbc023d18ae7428b7d#rd
457,20210721,每日听写|7.21,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552760&idx=3&sn=b8cf2bc87e5cfc0c24e772f75d91d5f5&chksm=f7ebc0b5c09c49a33b4cfc54ba7c78abe85d6661c46bd3e24a472fd97b374af61543be7ed62e#rd
458,20210721,我们一起神翻译|7.21,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552760&idx=4&sn=da7693499e2bca9cf8e0575a6a16ee36&chksm=f7ebc0b5c09c49a3a2294e41020eca6973d3c72d17ff30eaf125f4374d9acb64c209397192b0#rd
459,20210720,7.20早读 | Never Had a Dream Come True,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552727&idx=1&sn=2897aae1f0af0ba1108e5c0975cc3af3&chksm=f7ebc09ac09c498ca458bcc8090ce947ba347323d9c07db752702222fe9784699884a198dfe5#rd
460,20210720,“什么风把你吹来了？” 对应英语该怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552727&idx=2&sn=7002649aa090e3c60d512a743b613e32&chksm=f7ebc09ac09c498c53fa46730f9de06d6e3c528b96da26cfab2cd1c6d3aca4cc34eb7a40a33c#rd
461,20210720,每日听写|7.20,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552727&idx=3&sn=0700c05ed680a64208f66f42f7afc769&chksm=f7ebc09ac09c498c981dfb9107d89dbbbd7b572ad31ae92cdf79814a771cf374d0ec44259a19#rd
462,20210720,我们一起神翻译|7.20,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552727&idx=4&sn=8d1742e634d36e8880e9c95b5042b03b&chksm=f7ebc09ac09c498c9253226ac01d159317ba5bf2a3fe8684c573b40c1f1b42fe8f467d7707d5#rd
463,20210719,7.19早读 | 当我们有足够的勇气去质疑我们根本的价值观和信念的时候，改变就会到来,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552674&idx=1&sn=74f7a7985f4113c557eab108f57c743f&chksm=f7ebc0efc09c49f9e9b4063eaf5cf2072a84b7d906417ea0ad5e48e5f77b516ac190cad1ed67#rd
464,20210719,【老外说】 久坐党腰椎颈椎不好怎么办？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552674&idx=2&sn=7718bc35c7b2ebb8860cb13c571752e6&chksm=f7ebc0efc09c49f96603f582e2a0e8ec24168d4da312ac22e4cb82896c89d9d019499ffd3a0b#rd
465,20210719,每日听写|7.19,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552674&idx=3&sn=ef45979a33b5f2c3d5b27f008a6369d4&chksm=f7ebc0efc09c49f98c4d174b08a11e1d2c3bdcc3b8bc742f770514e152ca89e4102cb1666aae#rd
466,20210719,我们一起神翻译|7.19,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552674&idx=4&sn=41a3663f645dae811eb8dd45d265e795&chksm=f7ebc0efc09c49f98ab260c66616c7a5b49488966466857bd3a07754ebfba0d51ed16cdcd3f8#rd
467,20210718,为你读诗-生如夏花,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552645&idx=1&sn=6c56f4930b3d75fda7a441b5e7a02efc&chksm=f7ebc0c8c09c49de43afc796abc2f44c92c38e112c9d28ecd9328cfb7289b9db29d67f56fe43#rd
468,20210718,7.18早读 | 别愁眉苦脸的，没什么大不了，躲起来或是祈祷，结果都一样,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552645&idx=2&sn=a1ec90fc94decf7e88aad1c9245f06c5&chksm=f7ebc0c8c09c49de28e09047a1b9cb6920fdbb66055efc0a942ea4c0acea38db1d88af2d2689#rd
469,20210718,每日听写|闻香识女人10,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552645&idx=3&sn=a16606079576671f42ee5ce84d41efe3&chksm=f7ebc0c8c09c49de6b0ade4ba52964c53b84950b2d15bc0121adc1dc9b75731a89554a0aeacc#rd
470,20210717,听歌学英文| When You Say Nothing At All,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552630&idx=1&sn=c5ac88a1da22347919f096a4610b266e&chksm=f7e83f3bc09fb62d7ef5761ab18c478118d39d18ee40a1379af0f1e7cf98d8fd037efedbc9aa#rd
471,20210717,7.17早读 | 压力无处不在，关键是如何应对压力,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552630&idx=2&sn=fd25c1e3b7fdb69244e7a21b10ceb0a2&chksm=f7e83f3bc09fb62d9f86087d9ee5a94290adbeeabc6a773d60d26ac25c66d5ae45751f5e0316#rd
472,20210717,每日听写7.12-7.16初级汇总,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552630&idx=3&sn=c122f6d019ce15b4fd7081592d9efd29&chksm=f7e83f3bc09fb62dd5fca6f098b70ac03b711b8ab5293d6300b7b8563a15f60ff182481a9995#rd
473,20210716,7.16早读 | 建立友谊需要时间，以及长久的互相关心和尊重。随随便便可成不了最好的朋友,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552605&idx=1&sn=9b2d79dc0e249df4822caa4b03fd6560&chksm=f7e83f10c09fb6065091be492e29cce2c34faf4146eb0f64fa4f817ed9f8237897027dfbeb59#rd
474,20210716,怎么用英文表达“搁置”？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552605&idx=2&sn=2c1807c70cd39df4ae9cba85559b024a&chksm=f7e83f10c09fb60693bb8ce485a9edddd1f6e3bc163f85b81893406e0db3d45804db3cc40b1a#rd
475,20210716,每日听写|7.16,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552605&idx=3&sn=adb29f8e541a9c27bf303fa6b63b7a1d&chksm=f7e83f10c09fb606170781b361d7c4a0e038b56e336550f699b37efbc613f20c5675140e7362#rd
476,20210716,我们一起神翻译|7.16,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552605&idx=4&sn=a7f772f2853bbbefc60ee680ed66cb50&chksm=f7e83f10c09fb6067ba4b2c46fe2309c4535bd69544b1a9f4cdf3df2bb497a0be2519ab99ce4#rd
477,20210715,7.15早读 | 我们会对他们撒谎，甚至为他们撒谎，虽一路坎坷，但我们总希望他们更好,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552571&idx=1&sn=be8d29797f5fd20eb2f026b850cf177d&chksm=f7e83f76c09fb660443c0e833037fbe253bb71bda4cd356c0ccf138509e764810d6db866c599#rd
478,20210715,“惊呆了”用英语怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552571&idx=2&sn=7a94be99105ae583f92e027cfc9e017e&chksm=f7e83f76c09fb660f67d64d8b109c7eb2a9add6fc1d4bb37c1b04125823f321557367fca03ce#rd
479,20210715,每日听写|7.15,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552571&idx=3&sn=6c20e82ab2052fb62f0d14ea35b7959d&chksm=f7e83f76c09fb6601545fe16fe4faef2ec3591bc3639cbfc4bf467f309d602a027c0ed2e3981#rd
480,20210715,我们一起神翻译|7.15,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552571&idx=4&sn=60709216bab30d6ea4ac57174bf997e9&chksm=f7e83f76c09fb6609b441dc07d2806567ec02c16864cdd190da974120e3c24839bb81f493ff6#rd
481,20210714,7.14早读 | 人们总会期望做了好事的人一直做好事，然而，你也不过是个普通人,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552539&idx=1&sn=dc821566bf3ddc27c5c8424b5ec77109&chksm=f7e83f56c09fb640c2b20955a0805933b39254dbc4f3d7a8e72e2f0bd44a27f55c2dccabc44a#rd
482,20210714,Gwen为你答：口语怎么学？如何输入和输出？听写好难，怎么办？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552539&idx=2&sn=ddd6dea50ca7098eb95d84918e65f2d6&chksm=f7e83f56c09fb640bdd8c3233c5c8c8faf77b0cb9cb9332c4241426bd22b29aeaffe71afc212#rd
483,20210714,每日听写|7.14,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552539&idx=3&sn=0b0555624d3be25d4245339cfae2c829&chksm=f7e83f56c09fb640775459ef7ead779a691bf4318ce8ce8f7e77e5c420268b056e1f3c985a1b#rd
484,20210714,我们一起神翻译|7.14,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552539&idx=4&sn=f1cb2d64cc741d6ade2e001765f33610&chksm=f7e83f56c09fb64017b1c80e97269f002e81269009f96e21ff9b136101691a80f3d3843a1005#rd
485,20210713,7.13早读 | 我只是想和你成为朋友,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552502&idx=1&sn=aac248d9cf9dfae6748cc267d02c9fc8&chksm=f7e83fbbc09fb6ad059d8f32851e63d1590fdc9f1ac8f7bf0389706e016b230d968206131ff3#rd
486,20210713,看《致命女人》第二季 学英语,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552502&idx=2&sn=9a2a9975a15f1f621e6308011a30e261&chksm=f7e83fbbc09fb6ad43c722e6f7b2ec53fd7b8bcf462073871fade8d9bb4ade73d0ef61770d40#rd
487,20210713,每日听写|7.13,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552502&idx=3&sn=516b87a15f190379c696c80df49b62b7&chksm=f7e83fbbc09fb6ad92c8b7f74646f0af67e030bbde85d585fc366dd19d88c5de608a3b63a42f#rd
488,20210713,我们一起神翻译|7.13,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552502&idx=4&sn=fc39fcee2e0d87cc4571cf85aee9348b&chksm=f7e83fbbc09fb6ad74a71f59a7ab35d5f33b286a1c26fc1ac62456e06dae05ad0b2289309bbc#rd
489,20210712,7.12早读 | 如果你能够将压力视为可以控制的挑战， 而非无法抗拒的威胁的话，你的生活一定会更加高效、健康,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552442&idx=1&sn=107579226b16d7815b328615bfbf758f&chksm=f7e83ff7c09fb6e10241559c6133a1003667b0f1a312b4bdbbcd4e49d397d76c5263d5206f53#rd
490,20210712,【老外说】“世界”情侣如何克服地域障碍？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552442&idx=2&sn=2e374c25f2353fdbac937c21c4eb4610&chksm=f7e83ff7c09fb6e1f39e3eceb261359cccc442d85a838a41edea32286d76352f4e40553c8c7e#rd
491,20210712,每日听写|7.12,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552442&idx=3&sn=ffce3012192ac503980879da6a39537c&chksm=f7e83ff7c09fb6e1bb2ac41190205d22e90c0afd2cbcca87f7473e62f1e523389cac17e8485a#rd
492,20210712,我们一起神翻译|7.12,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552442&idx=4&sn=0aeb8aaf0f4f1e58a37625a89063f8b8&chksm=f7e83ff7c09fb6e1a0ee35df067be2ec2b32a862753bf293b8223203acb68d5cbbaee768283b#rd
493,20210711,Gwen为你读：假如没见过太阳,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552411&idx=1&sn=abc044734246409f9721c00fb3889d3c&chksm=f7e83fd6c09fb6c07a778009b5c1d1d222da4543904ea396f98ee68990d8d0c6be1c128df901#rd
494,20210711,7.11早读 | 我知道这是老生常谈。但爱是激情，是痴迷，是你无法离开的人,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552411&idx=2&sn=8c33fda01a6ce9896406075d91f77b4b&chksm=f7e83fd6c09fb6c077c2a086485f88bbb839df74961ef72d80e11b60dfcd73ded3fa77c5610b#rd
495,20210711,每日听写|闻香识女人09,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552411&idx=3&sn=1c605a32fcac32fefaad238dcc38fac2&chksm=f7e83fd6c09fb6c0005c814e96e072f741e29bc3e867a133b35fcae1b116c0ae4b38f7358337#rd
496,20210710,听歌学英文Don't Cry,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552386&idx=1&sn=83ef646ee3f2ed1c058bf8d8a7e0fae1&chksm=f7e83fcfc09fb6d9f915f9f2a58da7f120ce5ee4519870bba510ffc6d1bd057e9f443ffc6f69#rd
497,20210710,7.10早读 | 电影是永恒的。痛苦是暂时的,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552386&idx=2&sn=28db450b688c63e7a91dc992a2e677bc&chksm=f7e83fcfc09fb6d9d087431edcd8a2969206e0b5a7f4191252c3d301c80160a14807c1df30b3#rd
498,20210710,每日听写7.5-7.9中级汇总,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552386&idx=3&sn=de036cb771e2ac610b36d9f5774f4286&chksm=f7e83fcfc09fb6d98c67723c25de256bac3ec85350161fffc8c315f31d5fa6b0c2104e94ea90#rd
499,20210709,7.9早读 | 看似一夜成名，实则是数载的累积,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552366&idx=2&sn=2dd351a43b07e8c13cc767da76c122d1&chksm=f7e83e23c09fb735f28142ffe6e88957a072963299723a70b18ed5b4b5a79565e1a954217867#rd
500,20210709,怎么用英语表达“最新”?,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552366&idx=3&sn=f03cde144147655a4a7e3d2f61eedbc9&chksm=f7e83e23c09fb7352892fe2aab936ba71af55d3403e5cf991ae4e2a2bf8d56248c8fc05e0aa8#rd
501,20210709,每日听写|7.9,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552366&idx=4&sn=aadb2ed45f60f5d7348e7d6cd79dc0c6&chksm=f7e83e23c09fb735911c01cfb4e8a69bd5234432e55fa5d29ae0fee43c23dfe4c3b3b631f255#rd
502,20210709,我们一起神翻译|7.9,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552366&idx=5&sn=15dd3d6d47878c9c883608ec84634c6d&chksm=f7e83e23c09fb735e7f39bd87bfc01547c62bba59251d2a6a5378ba0441ef4f3f4f7d7695435#rd
503,20210708,7.8早读 | 是否在谈恋爱，不能定义我们的价值,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552323&idx=1&sn=b0aebf453b6c0e0519eef96bd1d928e9&chksm=f7e83e0ec09fb718d3c926c74e73c5efb782847277110d870a2cecf7aaa745fac6710d6be2d7#rd
504,20210708,“说脏话” 怎样用英语说呢？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552323&idx=3&sn=843c1e6e2cc54112b063ad33ff06b21d&chksm=f7e83e0ec09fb71865c375e754eee3cedb2bc245032d97c0d102cf8fe1bfff7343292dfc4f12#rd
505,20210708,每日听写|7.8,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552323&idx=4&sn=eb78f0faad2d5be3125895bca87320d1&chksm=f7e83e0ec09fb718b0b576d905b07219f14bd384e7d8b89ad7527b337830be761ebcfd4b5bb6#rd
506,20210708,我们一起神翻译|7.8,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552323&idx=5&sn=bdd2a74f5b9b210dd385462036371b02&chksm=f7e83e0ec09fb718fc8295034551c17c540de32489ad55322afe82214d87b87fc2aaf6b6b6ea#rd
507,20210707,7.7早读 | 如果说我在一无所有时学到了什么，那就是，第一，奶酪的保质期说到就到；第二，不能过度依赖于物质,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552282&idx=1&sn=8b2f648b028278c3f41c4f1d2b369927&chksm=f7e83e57c09fb741cd6df68b8c724847591b33885c9c017e4e96bcba6333691c460523d02c4f#rd
508,20210707,Gwen为你答：学自然拼读就能“见词会读”吗？语言学习如何开窍？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552282&idx=3&sn=0eded595fc907cb1950334abaf223df9&chksm=f7e83e57c09fb741d0f975491b1795b20886ac463703ec72cd8aeee90203ebe55ba6e7965697#rd
509,20210707,每日听写|7.7,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552282&idx=4&sn=f2d6e3fa24a98011af8456646ee4e3ad&chksm=f7e83e57c09fb74129266bf39bbd80f062e1f071e77ad3094174411c10c2e756a0fbd892d881#rd
510,20210707,我们一起神翻译|7.7,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552282&idx=5&sn=bb9e1331503cfe36fae5f31e7d69808f&chksm=f7e83e57c09fb741280856e52b80c2259bbd3324ebea286b373f2e0266eb216f3c96e1645138#rd
511,20210706,7.6早读 | Summer Vibe,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552232&idx=1&sn=8f592a9f44d8feb0b8968a97113f960b&chksm=f7e83ea5c09fb7b3159faca49874dc01fbc9a8af4a1fe233ea0d7b613ac0419fa04403f64e57#rd
512,20210706,跟着TeacherGwen玩儿英语,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552232&idx=3&sn=a3424064872d2bf0ae08d7f22c09ca67&chksm=f7e83ea5c09fb7b305101e3b23865e3e419c6085a40dcbb0fd226dba279e0de1df61b7f9187c#rd
513,20210706,每日听写|7.6,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552232&idx=4&sn=227c85609e298789c98e7b818da28c59&chksm=f7e83ea5c09fb7b3afcd58ea94c46c686907cff87e9d36676babf242829779a2009377949aaf#rd
514,20210706,我们一起神翻译|7.6,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552232&idx=5&sn=9f7b04a242f98790453581a24f5639f4&chksm=f7e83ea5c09fb7b326f2592ec386feb26c544612ace98c4d073704949672563f2017cd5fc873#rd
515,20210705,7.5早读 | 或许，放弃用完美的顺序来执行任务，才能把事情完成,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552169&idx=2&sn=382df8d29521ec6d97cc791958976049&chksm=f7e83ee4c09fb7f21334018556bcde4c7ebf86665e39893f2da42d35b9839e829a9fbebf2df5#rd
516,20210705,每日听写|7.5,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552169&idx=3&sn=9a8cad35450a01477f833cfb9e30c158&chksm=f7e83ee4c09fb7f25dae8f2736734361a88d9a717aaec39a64b447b76b11efc19a2b6356f199#rd
517,20210705,我们一起神翻译|7.5,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552169&idx=4&sn=68769f101f51205cfff0b6ff5a661404&chksm=f7e83ee4c09fb7f259b381a71ac39f3a1a017d639983eb2941dfb15e8152728901187098226e#rd
518,20210704,为你读诗——我曾经爱过你（普希金）,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552118&idx=1&sn=19e81b14a3f738ce6b757f48cdab3e24&chksm=f7e83d3bc09fb42dd3d15b491a072ff02e4e741a9bb591017ba2395cc2adb71ca9078fd509f6#rd
519,20210704,7.4早读 | 女人不应依赖于男人的保护，而应学会保护自己,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552118&idx=2&sn=d217f9524e58ebcd6617affb6914ec28&chksm=f7e83d3bc09fb42d030d7d274c4414f8b2d8044d580f3eb57ac96bf630233485aac01d64e74e#rd
520,20210704,每日听写|闻香识女人08,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552118&idx=3&sn=f4204e4eab55c463e7307ed09b7a7a3f&chksm=f7e83d3bc09fb42df8ebd882c2b1d039ab137194d75d791e8c42b598e2d240ea315384a8a565#rd
521,20210703,听歌学英文|IF - Elsa Kopf,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552104&idx=1&sn=ff25e5440dedcf43a421c5a8fabf3b55&chksm=f7e83d25c09fb43335bbc2657b9f5fe1c20efbcf27768d6a7959fd5591a1f078d6a13682b8d2#rd
522,20210703,7.3早读 | 如果我喜欢某一刻，我不想被相机分心，只想享受此刻,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552104&idx=2&sn=5270438ab83ca6a7868d7b1b6f3df524&chksm=f7e83d25c09fb4337dc5c285d6330154736bbeb1f2d49420eedc094ac58f2719648b42fa908b#rd
523,20210703,每日听写6.28-7.2初级汇总,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552104&idx=3&sn=652acfe2b01a2ec5b8137399fb2298b6&chksm=f7e83d25c09fb433db0e7634eb576ed73955323570a800426a5b6aa420b6881a9cb9dd6f9efe#rd
524,20210702,7.2早读 | 延长白天最好的办法，就是从夜晚偷几个小时,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552058&idx=1&sn=f256695bea200fee874f584c85e2043d&chksm=f7e83d77c09fb461a723f6784c15533cf46fd61a14075919fb5d0a5aea9c344bdb3173f1f4d3#rd
525,20210702,“力有余而心不足”用英语怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552058&idx=2&sn=1214fefb4ad1695bd6e0ebab4e5e9d9c&chksm=f7e83d77c09fb461c73f3bf19a985de0510018b9ba1d267fa4ae184377186a1c2f633255d23a#rd
526,20210702,每日听写|7.2,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552058&idx=3&sn=20ceab806d254113e57a9d614bcec4f5&chksm=f7e83d77c09fb4610f8c0d4b2ab94b4c0a4682ec7d95dd450cfc85881186e93c0255795938ef#rd
527,20210702,我们一起神翻译|7.2,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552058&idx=4&sn=c26b05f5652661f34e61f8207976f07b&chksm=f7e83d77c09fb4617dfb377ccdc38cc9eb92dfa674aadbc0f6dc61a55dc2d9b2a96f9cdd43b8#rd
528,20210701,7.1早读 | 创造美好生活，实现共同富裕,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552007&idx=1&sn=9c8d412844ca945f073ab5f40651f03e&chksm=f7e83d4ac09fb45c4896f3f8dc8fcbbc878a8eff49a2faa4d75162ee6c7fe55ff1f8c64f1891#rd
529,20210701,"""kick""在口语里都能怎么用？",http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552007&idx=2&sn=8cd37385bf8d76cea7eeabf5e5dcfde1&chksm=f7e83d4ac09fb45c7528d8a23aad0fe9776971f92645b47895f1e084729ecccd5c5f211109d3#rd
530,20210701,每日听写|7.1,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552007&idx=3&sn=0cc70d593b3d298a85fcc1219996f86c&chksm=f7e83d4ac09fb45cc774956b7333f419b6d9d08f2f1cf4a0ef7c35a539a7220a0414b793da9d#rd
531,20210701,我们一起神翻译|7.1,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653552007&idx=4&sn=8322ad258388a29a8e8ba31a63be01e9&chksm=f7e83d4ac09fb45c3027e0c5b2bb85a067f88426fc6aa45852391f0cde825447eb595caad3fe#rd
532,20210630,6.30早读 | 凡不能毁灭我的，必使我强大,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653551977&idx=1&sn=4844665eaf759a7f09dde983d24d2985&chksm=f7e83da4c09fb4b233f347e16cd2d2af8b9dd8f117093e3c5ad937618f4a28f78a171d0a00eb#rd
533,20210630,Gwen为你答：如何提高英文表达能力？以及学英语的意义是什么？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653551977&idx=2&sn=2190b284bcbfe0875232fd65f32cf480&chksm=f7e83da4c09fb4b241e18c8dfb879d91ccdc5e2b75cdf970874544ee7cf1cb7f20da9d220429#rd
534,20210630,每日听写|6.30,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653551977&idx=3&sn=d20e99dadea67f04e640941454f7fe0a&chksm=f7e83da4c09fb4b29c3ec3c357bd1bf82e8cccb0598eed50647267f027adc6aa1a41a2302255#rd
535,20210630,我们一起神翻译|6.30更新,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653551977&idx=4&sn=b5ffb5bb5f59b2480fbca62fdc3d833c&chksm=f7e83da4c09fb4b293c115aa5ebc74ef29a05e935c48ecffea996af2b117c80811c6447ec06e#rd
536,20210629,6.29早读 | Coldplay——Yellow,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653551944&idx=1&sn=7103289e1e01e2a32a45fbf9f56a57d5&chksm=f7e83d85c09fb493b2cb4725f476498c4c935b4920a5a7795993b5abaab662cdb68cb34b34b2#rd
537,20210629,“蹭热度”用英文怎么说？,http://mp.weixin.qq.com/s?__biz=MzI4OTAyODUxNA==&mid=2653551944&idx=2&sn=aa74808a00939a6c8b55060f45332880&chksm=f7e83d85c09fb4930881190a532978a853c72ea46036c598cc3c8da34ca3d3f4c920f31ddb18#rd
